 [-40.86460242 -40.84033787 -38.03447825]
 [-39.38687767 -39.41091664 -38.56814352]
 [-38.17379967 -38.19106982 -36.50193099]
 [-37.23747555 -37.25144316 -35.19161129]
 [-36.42079993 -36.41856981 -30.59598628]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-29.28137211 -29.50641242 -30.        ]
 [-35.6365355  -35.87402611 -35.81343456]
 [-39.74677162 -40.09577833 -40.30958536]
 [-43.17145811 -43.9105294  -43.78494774]
 [-45.67373356 -45.68668422 -45.67685323]
 [-44.75191032 -46.44857477 -46.47755298]
 [-43.71082728 -47.39505882 -47.43415054]
 [-48.00594667 -48.03511681 -44.9849239 ]
 [-45.64739214 -48.63084301 -48.51588014]
 [-47.5665097  -49.02339889 -49.03173691]
 [-49.97256205 -48.36278378 -49.99044395]
 [-50.17945362 -50.17947599 -48.24955033]
 [-51.15929668 -47.53988357 -51.14733405]
 [-51.70934421 -47.62977826 -51.68289566]
 [-47.3259946  -52.71623049 -52.64206937]
 [-46.51075653 -54.16366918 -54.0683428 ]
 [-56.2698048  -56.14535754 -56.27066267]
 [-57.76752963 -57.65756788 -57.601819  ]
 [-58.28773124 -58.30786285 -58.33061354]
 [-58.41864344 -58.47431922 -58.90561282]
 [-58.73941136 -58.7432931  -58.70579878]
 [-58.68137395 -58.48909254 -58.55165952]
 [-56.49074587 -56.44769505 -56.53108583]
 [-53.10667057 -52.95395766 -48.58212037]
 [-50.99788911 -39.61920766 -50.83316232]
 [-48.12718072 -47.67908044 -39.067681  ]
 [-45.32225171 -45.55868526 -38.65417886]
 [-42.48129423 -42.29848736 -38.02292821]
 [-40.62815349 -40.55604543 -37.37936908]
 [-38.9344544  -39.14212828 -37.93514977]
 [-37.70757059 -37.67202499 -36.73448533]
 [-36.68346004 -36.6780086  -34.04139962]
 [-35.6795014  -35.69324345 -30.08937078]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-31.20857369 -31.00118184 -30.79125444]
 [-35.91452028 -36.30438082 -36.27671285]
 [-41.94340745 -41.63272364 -41.9385011 ]
 [-44.45509822 -44.45666564 -44.47342906]
 [-46.1176988  -46.37770099 -46.37250747]
 [-47.15742001 -44.42440965 -47.15061602]
 [-44.82877967 -48.02292381 -47.9960997 ]
 [-45.91248308 -48.64184747 -48.74488202]
 [-46.53391376 -48.99629315 -49.00173616]
 [-48.4136404  -50.08158843 -50.07640216]
 [-50.81229767 -50.79168371 -49.54457619]
 [-48.92796703 -51.7762369  -51.71179066]
 [-52.94168866 -48.6127248  -52.91292034]
 [-54.19710483 -48.20452919 -54.15703636]
 [-47.81292582 -56.84052594 -56.74488716]
 [-60.63326281 -60.70208379 -60.67432513]
 [-61.95557185 -61.96972139 -61.94363312]
 [-61.9426256  -61.9560642  -61.88911837]
 [-61.87465666 -61.85557825 -61.87117443]
 [-61.66232084 -61.69568257 -61.64713374]
 [-61.49622465 -62.01847199 -61.58748667]
 [-61.989085   -61.7477139  -61.9446012 ]
 [-60.78271201 -60.19403872 -60.81839685]
 [-60.19999759 -60.323615   -60.57108058]
 [-58.39440463 -58.39856874 -56.97884526]
 [-52.02194338 -52.19527582 -50.82268654]
 [-49.5012975  -48.86816164 -38.30908999]
 [-45.39853068 -45.40252069 -37.80370434]
 [-42.52502684 -42.16211241 -37.38490776]
 [-40.24043615 -40.3989358  -36.67420649]
 [-38.40027854 -38.41066123 -37.12956509]
 [-36.96813083 -36.98764496 -35.59529189]
 [-35.94520788 -35.94470808 -32.57459231]
 [-35.22141494 -35.2589723  -29.41854915]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-31.56912181 -32.04434667 -32.18726812]
 [-37.88782925 -38.03003779 -37.96037518]
 [-42.42663229 -42.9489556  -43.00574836]
 [-45.22172698 -45.26066682 -45.178877  ]
 [-46.98953122 -46.99310026 -45.34385906]
 [-47.9520497  -47.95463993 -45.94260113]
 [-46.36204188 -48.60514243 -48.64154859]
 [-46.34946286 -49.27207109 -49.19572871]
 [-49.91450284 -48.14164898 -49.91576575]
 [-49.33350992 -50.96570354 -50.91518166]
 [-49.61954838 -51.88266073 -51.98803682]
 [-53.2786209  -49.43829139 -53.17830779]
 [-49.30560825 -54.5580529  -54.43383024]
 [-48.91985409 -57.6633484  -57.74030599]
 [-61.72628071 -61.85245905 -61.92262784]
 [-62.92650651 -62.86393364 -63.16320798]
 [-64.53117036 -64.486197   -64.41256805]
 [-64.14443803 -65.30105094 -65.2409283 ]
 [-65.12642756 -65.24287946 -65.23980876]
 [-65.15886283 -65.11321909 -65.37783889]
 [-64.77743454 -64.75575845 -64.79024465]
 [-64.1554289  -63.88319605 -64.16867333]
 [-63.715736   -63.84999675 -63.02481558]
 [-62.46244444 -62.8261144  -62.81198314]
 [-61.90927143 -61.99854909 -61.85084389]
 [-60.8169931  -60.84525905 -58.78605513]
 [-56.52015634 -56.40521147 -56.67638183]
 [-50.03575866 -49.96065303 -37.43559566]
 [-46.8880384  -46.47281211 -36.95953362]
 [-42.01351139 -42.05142462 -36.57071383]
 [-39.6380904  -39.62402848 -36.12324162]
 [-37.82234946 -37.85347333 -36.67613046]
 [-36.23615101 -36.30460931 -33.76587128]
 [-35.35924571 -35.33008564 -31.32782953]
 [-34.36046461 -34.36399419 -28.59222869]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-31.41894686 -31.53183334 -31.9699029 ]
 [-38.51207113 -39.15069272 -38.98042621]
 [-43.62656213 -44.01818776 -43.91062493]
 [-45.7707242  -45.87299937 -45.86448272]
 [-46.34646694 -47.62055111 -47.62636266]
 [-46.95210454 -48.52021087 -48.5222516 ]
 [-47.64998112 -49.27019485 -49.28740332]
 [-47.87045699 -50.00266907 -49.98024447]
 [-49.42557574 -50.73723661 -50.60531697]
 [-51.5563502  -51.91156428 -51.84923535]
 [-50.25954651 -52.9892029  -52.88976782]
 [-54.20461231 -49.8609421  -54.24586007]
 [-49.90712492 -55.92483314 -55.73307695]
 [-49.67208895 -58.81834401 -58.85421314]
 [-64.14011866 -63.92026076 -64.22388896]
 [-65.89000049 -65.87303892 -65.34017662]
 [-66.44313308 -66.59764727 -66.55647611]
 [-66.96927032 -66.97820726 -66.90561831]
 [-66.74240122 -66.21510706 -66.72355697]
 [-66.59805994 -66.579173   -66.58837063]
 [-66.46337712 -66.51355994 -66.15343167]
 [-66.0304668  -66.02635048 -65.37347364]
 [-65.78990291 -65.72648959 -64.66717844]
 [-65.03284254 -64.91130226 -64.52083711]
 [-63.65778014 -63.91682048 -62.55289402]
 [-62.1625564  -62.25640663 -62.17950592]
 [-61.29264313 -61.30080173 -59.56355944]
 [-58.22250651 -58.27569364 -58.24651204]
 [-50.06570918 -50.14353089 -44.82276073]
 [-44.16142426 -44.64792999 -36.306601  ]
 [-41.69557523 -41.80178281 -35.86280739]
 [-38.68757979 -38.76214906 -35.33118712]
 [-36.77659341 -36.73631721 -35.85601482]
 [-35.15391972 -35.14904564 -30.49021771]
 [-34.68558781 -29.77273228 -34.69197991]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-31.33065691 -32.17056204 -31.46210276]
 [-38.25878018 -38.41774925 -38.11013501]
 [-43.95324255 -44.20588773 -44.17698558]
 [-46.40342548 -46.69592723 -46.72816391]
 [-47.26527337 -48.04245334 -48.02317804]
 [-47.5282232  -49.09006619 -49.07183503]
 [-49.89837244 -49.91929325 -48.70826284]
 [-48.70797914 -50.26864145 -50.31857711]
 [-50.24019414 -51.58349186 -51.68553817]
 [-52.17102162 -52.42412581 -52.39550031]
 [-50.84009957 -53.96085431 -54.19528285]
 [-50.96794464 -55.44305749 -55.43555179]
 [-50.87425648 -57.99199919 -58.00978694]
 [-51.49632136 -61.09193165 -61.06536897]
 [-64.75522472 -65.60203026 -65.5949726 ]
 [-67.16151074 -66.48852646 -67.27434808]
 [-67.00526177 -68.01887692 -68.04801047]
 [-68.51200956 -68.49883551 -68.15109482]
 [-68.35236256 -68.384174   -67.99753363]
 [-68.05405617 -68.01146194 -68.02097675]
 [-67.98432859 -67.88344437 -67.7142493 ]
 [-67.49899851 -67.35869629 -67.05729041]
 [-66.87580759 -66.4440884  -66.62938061]
 [-66.23285689 -66.13189094 -65.87147681]
 [-65.47219629 -64.5277428  -65.32820228]
 [-63.83313475 -63.8009534  -63.47126915]
 [-62.47076155 -62.51212008 -61.99168707]
 [-60.89595445 -60.89064067 -59.08849252]
 [-58.21844401 -58.28236257 -58.08070086]
 [-49.85886426 -46.00012452 -50.17866269]
 [-44.6510175  -44.66696407 -35.53307302]
 [-40.43267503 -40.30808053 -35.1966483 ]
 [-37.4588043  -34.79759195 -37.3771445 ]
 [-35.43779875 -35.34482186 -33.6419618 ]
 [-34.39707856 -34.41556439 -29.69482994]
 [-33.45028396 -33.49379488 -27.86532388]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-31.8653352  -32.61494032 -32.38650082]
 [-40.30106351 -40.52465324 -39.77099621]
 [-44.35614841 -44.62080513 -44.60854356]
 [-46.66580927 -46.85087646 -46.68199432]
 [-48.09406201 -48.46684852 -48.40954324]
 [-48.60828091 -49.57458037 -49.42600041]
 [-49.28232538 -50.38784598 -50.36919184]
 [-49.26734316 -50.68575935 -50.90053988]
 [-50.83260301 -52.18924053 -52.06681035]
 [-52.71726981 -53.02939688 -53.0517534 ]
 [-51.52660524 -54.58091514 -54.6904023 ]
 [-51.60801768 -55.96047484 -56.06010017]
 [-58.15447971 -51.63450617 -58.39495781]
 [-59.16056702 -63.08350376 -62.92619914]
 [-65.61530621 -67.14386996 -67.28686949]
 [-69.09653617 -69.08038906 -68.80464127]
 [-68.11365013 -69.77196308 -69.72983177]
 [-69.68803077 -69.7061502  -69.46680544]
 [-69.40061034 -69.44126983 -69.40417863]
 [-69.27543898 -69.23019319 -69.19836958]
 [-68.83049573 -68.84115289 -68.81341808]
 [-68.49557108 -68.47580696 -68.52726959]
 [-68.09965403 -68.11952463 -67.90462718]
 [-67.42088326 -67.34213399 -66.72323363]
 [-65.95345167 -65.96945397 -65.8099729 ]
 [-65.25716778 -65.18644545 -63.93950619]
 [-63.8300164  -63.82103307 -63.24227104]
 [-62.0294763  -62.06437229 -61.32539113]
 [-60.59732796 -60.57354787 -59.71884387]
 [-57.44158355 -57.56788279 -56.82549566]
 [-48.4814284  -48.29044998 -42.55545273]
 [-41.59180316 -34.54257844 -41.80991907]
 [-39.07376952 -39.06182186 -34.47916647]
 [-36.36351658 -35.18982809 -36.36696113]
 [-34.34151344 -34.34695845 -31.98461646]
 [-33.74542975 -33.72957277 -27.23716671]
 [-22.98979617 -24.13096199 -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-32.09109392 -33.5647076  -32.43430204]
 [-39.11332142 -38.96375181 -39.57925352]
 [-44.57781632 -44.93372655 -44.55272546]
 [-46.81520957 -46.82962201 -46.84276842]
 [-48.71759468 -48.3229095  -48.7926077 ]
 [-49.43907791 -49.85750596 -49.87320145]
 [-50.03706443 -50.8174958  -50.81098359]
 [-49.66740482 -51.16968589 -51.17775432]
 [-52.53959001 -51.74979954 -52.54292629]
 [-53.7110118  -53.71011664 -52.65475672]
 [-52.11482389 -55.15592933 -55.10050357]
 [-52.27541498 -56.55893483 -56.55409985]
 [-52.37549125 -58.57123875 -58.44609126]
 [-61.59947631 -62.37189533 -62.24353851]
 [-66.50821282 -67.64310783 -67.98205848]
 [-70.3714606  -69.61411648 -70.35414632]
 [-70.39704878 -70.38344374 -70.36501079]
 [-70.17806509 -70.16482073 -70.10225884]
 [-69.81780311 -69.81679833 -69.75784316]
 [-69.32575868 -69.27155515 -69.35519957]
 [-68.92820364 -68.94960234 -68.84540927]
 [-68.60125952 -68.61145005 -68.51154201]
 [-68.23532947 -68.2423203  -68.18035012]
 [-67.8544037  -67.88336683 -67.84911912]
 [-67.3409041  -67.40942825 -67.33494428]
 [-66.06929406 -66.00770571 -65.85446751]
 [-65.05376836 -65.13092102 -64.51846847]
 [-63.2162426  -63.25124992 -63.03596729]
 [-61.65036357 -61.61212769 -61.13727274]
 [-59.91698724 -59.91265894 -56.77497169]
 [-52.16228466 -52.30287605 -52.1702871 ]
 [-46.50688607 -46.71366873 -33.95697974]
 [-39.25781703 -39.21396059 -33.84047636]
 [-36.66298552 -33.58026504 -36.58415212]
 [-34.04972095 -34.05438619 -32.81099042]
 [-33.53791088 -33.53548454 -29.39506627]
 [-32.44084771 -32.44278691 -26.40335753]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-32.14566003 -32.40029425 -32.44437351]
 [-37.8826532  -38.42101147 -39.10063617]
 [-44.94062145 -44.95301417 -44.99717478]
 [-46.90669339 -47.02394902 -47.30987972]
 [-48.79425767 -48.95638747 -49.01453029]
 [-50.01001985 -50.18114895 -50.17437672]
 [-50.59176902 -51.10264606 -51.10023502]
 [-50.32528584 -51.60414196 -51.36968145]
 [-52.47850521 -53.01612374 -53.20095514]
 [-54.06913017 -54.06228033 -53.22182983]
 [-53.01994469 -55.48324985 -55.63986825]
 [-52.828047   -56.94163685 -56.89684845]
 [-53.04294041 -58.47472967 -58.44981245]
 [-59.5571901  -62.63552867 -62.66750719]
 [-67.17804281 -68.13112205 -67.84031278]
 [-69.46117926 -70.92649093 -70.93630641]
 [-71.02365423 -70.96898765 -70.92155885]
 [-70.90891858 -70.95161028 -70.55029678]
 [-70.89066928 -70.89360712 -69.8499367 ]
 [-71.0875899  -71.09524419 -68.90735656]
 [-71.07560701 -71.10842988 -68.47424823]
 [-70.49056172 -70.54015929 -67.71105288]
 [-69.24305181 -69.23744559 -67.32464133]
 [-67.753187   -67.69578135 -67.13991182]
 [-67.47979324 -67.4914388  -67.31131664]
 [-66.81119352 -66.71718316 -66.28891951]
 [-65.72625158 -65.46451294 -65.18650378]
 [-64.27651509 -64.31313563 -63.94868244]
 [-62.86211355 -62.883317   -62.00902248]
 [-60.94935069 -60.97296606 -60.71646424]
 [-58.62604056 -58.24404406 -55.15240446]
 [-49.66324506 -49.43480879 -44.21609163]
 [-40.07309203 -40.14376368 -33.2948233 ]
 [-36.95749297 -36.9428623  -33.13604687]
 [-34.33278766 -32.67124959 -34.23005058]
 [-33.25170716 -30.69338802 -33.24233806]
 [-32.46207117 -32.47037634 -27.99916393]
 [-30.35831601 -30.32889864 -25.62973945]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-31.64041159 -31.76658964 -31.72162519]
 [-37.75049827 -37.93161308 -37.76923944]
 [-45.01952976 -45.00790702 -45.07703511]
 [-47.11494575 -47.26131363 -47.30608183]
 [-49.19154485 -49.3332941  -49.13529629]
 [-50.29244072 -50.32745377 -50.42280692]
 [-51.35657881 -51.2076875  -51.38497846]
 [-51.2378836  -51.80477988 -51.9992778 ]
 [-52.5196692  -53.11557722 -53.15486207]
 [-54.42019743 -54.40951743 -53.95628642]
 [-53.4980609  -55.98068009 -56.080816  ]
 [-53.23905279 -57.18632364 -57.23878816]
 [-53.75674365 -58.80931113 -58.97243431]
 [-54.02306013 -61.58061674 -61.74511143]
 [-67.22551651 -67.59503767 -67.51111227]
 [-68.62075265 -71.26049802 -71.23821991]
 [-69.69602995 -71.50748099 -71.52422802]
 [-71.572058   -71.62071815 -70.68580075]
 [-71.46406867 -71.48697802 -69.12793019]
 [-72.21742509 -72.2520808  -68.56950714]
 [-72.2097458  -72.16683571 -67.95141734]
 [-71.22670197 -71.20932185 -67.31455898]
 [-70.34661868 -70.26305902 -66.89697092]
 [-68.58376956 -68.51669904 -66.27584346]
 [-67.17005326 -67.16985093 -66.2740805 ]
 [-66.82207526 -66.82893025 -66.3865548 ]
 [-65.58839017 -65.53256007 -65.52243471]
 [-64.55640827 -64.56554159 -64.21803433]
 [-63.05577038 -63.04890505 -62.61487833]
 [-61.96399862 -61.7097443  -60.06235808]
 [-59.98880733 -59.89551005 -57.25213792]
 [-50.00485378 -50.3850069  -50.63564626]
 [-42.82222661 -41.42095279 -32.46489214]
 [-38.12020427 -37.92975406 -32.5903184 ]
 [-34.75596247 -34.4069449  -31.66435748]
 [-33.11158288 -33.15865189 -31.66418337]
 [-32.1856291  -32.195188   -26.78593723]
 [-14.35776797 -12.54434523 -30.        ]
 [  0.           0.         -30.        ]
 [  0.           0.         -30.        ]] , 
[[-31.49909699 -31.34425406 -31.55979782]
 [-36.75257649 -36.89662088 -37.34111468]
 [-45.09467125 -45.12400292 -45.47585507]
 [-46.67172766 -46.62313356 -46.53795997]
 [-48.71319877 -49.237764   -49.28652733]
 [-50.47616135 -50.50760868 -50.46437967]
 [-51.69599467 -51.69248082 -51.72157537]
 [-52.08050792 -52.03719867 -52.36362957]
 [-53.18703376 -53.27090628 -53.26419072]
 [-54.1395076  -54.56819893 -54.64418793]
 [-56.05809413 -54.55663371 -56.17291014]
 [-54.27375637 -57.54607339 -57.52187296]
 [-54.12914019 -58.8190947  -58.76232916]
 [-54.44295259 -59.73516858 -59.87081321]
 [-64.23832027 -64.20264413 -64.11514569]
